scatterer_id,type,x_m,y_m,z_m,amplitude,phase_rad,rcs_db,initial_range_m,initial_azimuth_deg
247,area,82238.0409555,-42948.6537316,0,0.484134920911,2.34328701301,-6.30067180671,92971.4054834,-27.5757251464
248,area,55054.7775963,64697.007887,0,1.45808268935,6.08314364732,3.27564307923,85162.969451,49.6034371515
249,area,44085.7639493,-73604.6057162,0,1.51118621507,1.03411750705,3.58635966661,86006.9332417,-59.0803361916
250,area,64990.0702869,63290.9970115,0,0.176217032149,2.03274119824,-15.0790423486,90914.5727516,44.2411659975
251,area,54277.7175049,65291.9147104,0,0.768775697702,2.64350919276,-2.28400707809,85118.1810432,50.2629678459
252,area,78214.207735,49829.9480472,0,1.34776883371,2.32093714419,2.59230818738,92932.6961516,32.5010433385
253,area,70554.9043562,51311.1393823,0,0.875945684567,1.58898405913,-1.15045645254,87446.1408721,36.0265669302
254,area,82842.6899505,33060.7316442,0,1.17721644598,6.11944170064,1.41712641328,89397.5573217,21.7558765966
255,area,70962.3060959,42531.232093,0,0.260599748657,2.78711508257,-11.6805201498,82949.1084328,30.9363491832
256,area,52531.6578266,70131.8472957,0,0.37624746268,5.47998941966,-8.49052840327,87829.6708358,53.165269332
257,area,89073.3104984,11947.3463042,0,0.680349025882,2.61092349691,-3.34536465391,90071.0482167,7.63945110187
258,area,79602.5016364,-22167.0788586,0,0.431996036209,2.49699986594,-7.29040476094,82848.8844337,-15.5610384645
259,area,58903.5085719,-59856.4219077,0,0.649718895882,4.57385595363,-3.74549004786,84192.7227596,-45.4597235826
260,area,84014.1496734,32804.5252857,0,1.82118940479,0.151097196401,5.20710230061,90390.8968015,21.3288698642
261,area,87112.881855,-27031.9801429,0,1.308972128,5.97099675748,2.33860798396,91407.7794037,-17.2396282803
262,area,54488.9842682,65247.8846518,0,0.882475718744,0.335455067647,-1.08594470714,85219.3396953,50.134496747
263,area,47376.857339,78847.7837336,0,1.82945715066,5.02822672458,5.24644483892,92182.1002745,58.9998242409
264,area,68179.1559719,59799.2289081,0,0.734922471438,4.67340924644,-2.67516946329,90886.4406116,41.2536641117
265,area,89944.579904,-17314.21529,0,1.3983954887,1.71401889814,2.91260028472,91792.2083034,-10.8960806783
266,area,53142.5400418,-68693.2591274,0,2.00620144164,4.73349626425,6.04749076313,87056.8401197,-52.2737152389
267,area,81734.4989966,-40324.1903999,0,0.605405006079,1.63296090548,-4.35907984388,91337.662865,-26.2596955367
268,area,83452.7751898,19534.4030314,0,1.14459593558,1.1338712145,1.17304398824,85918.3251039,13.1744426488
269,area,76461.8805998,42692.7601924,0,1.07991878679,2.73787626769,0.667821928745,87778.6475044,29.1769608087
270,area,73121.8988638,-44631.5495745,0,0.45651301212,5.05275983896,-6.81093678268,85876.5818537,-31.3987166087
271,area,82359.9703187,-13101.8843004,0,2.39833322686,4.55618605177,7.59819048544,83611.1480792,-9.03891404774
272,area,81560.2490076,-31437.2068528,0,1.23222450107,2.46347411259,1.81379679771,87614.9085082,-21.0790400496
273,area,73973.2629891,49261.9070253,0,0.852738664516,5.81355810076,-1.38368089947,89077.3771562,33.6613153794
274,area,90456.7785043,-8983.44942752,0,0.955233425961,2.3626870954,-0.397809778389,91099.5671833,-5.67156494387
275,area,57520.0084928,67139.299431,0,2.16111078007,5.85479761388,6.69354059394,88612.8484199,49.4124643764
276,area,62359.4239404,-64876.1825097,0,0.0470302934014,1.66129657917,-26.5524462374,90186.5666894,-46.1331799799
277,area,73901.0680985,-55195.8197371,0,0.793130131038,2.13673706019,-2.01311101896,92433.4700341,-36.7556116204
278,area,60401.998491,64654.4048379,0,0.35473810437,1.98868570454,-9.00184318129,88682.5433028,46.9475299862
279,area,52723.5181802,-66673.9382369,0,1.37196766393,3.87708078596,2.74687751106,85212.5777648,-51.664232818
280,area,90478.4431954,-4952.99208376,0,1.73547709369,2.24388734863,4.78837771713,90812.3384439,-3.1333715129
281,area,91245.0454693,-8784.97987148,0,0.393173367548,0.0969089226654,-8.10831815447,91863.1274997,-5.49942841093
282,area,67588.4325645,48198.4465515,0,0.993577121063,4.53857212577,-0.0559683495983,83230.3217974,35.4933056063
283,area,73521.7870718,44330.7817982,0,1.37988236983,1.30423369974,2.79684131773,86062.020596,31.088344897
284,area,66722.511551,51939.4968993,0,1.01492495695,5.69489363157,0.128678638306,84767.9472786,37.8986305569
285,area,81904.3786667,-22051.6016203,0,1.1901170541,5.14327889543,1.51179357154,85032.9370232,-15.0687639033
286,area,90292.1102851,-2036.51438773,0,0.593790778703,3.87186574698,-4.52733102161,90514.1567413,-1.29207190662
287,area,63234.3587306,53919.1435904,0,0.33907853217,5.22363859774,-9.39399411038,83317.8142392,40.4538108988
288,area,70597.618028,60059.956765,0,1.01825883482,3.78633472505,0.157163737772,92882.8405996,40.3890195304
289,area,59414.3182306,-65481.4771274,0,0.383770732361,0.620517981658,-8.31856298173,88622.1476697,-47.781114801
290,area,58341.5566018,-63085.5178907,0,0.369682858529,3.59784242112,-8.64341372692,86136.6344493,-47.2373164859
291,area,52963.0331405,66672.2883332,0,1.34193074718,2.75736884268,2.55460207684,85359.6913715,51.5371258729
292,area,89193.6199843,-15127.7955402,0,0.682722350545,5.57982841106,-3.315117585,90666.1571029,-9.62611743594
293,area,58368.0001544,-61304.600748,0,0.0424879241815,1.41440875463,-27.4346897315,84859.1628222,-46.4056773217
294,area,81958.357022,37730.3313398,0,0.726523175548,4.19862741297,-2.77501054949,90425.3846481,24.719441743
295,area,47136.3329452,76780.2368658,0,1.34743168007,1.81498638302,2.5901350806,90294.1784208,58.4537236613
296,area,64166.7658342,66331.2209096,0,0.792508537648,2.62898879548,-2.01992100912,92483.5374809,45.9502274607
297,area,70066.2582393,54573.3220154,0,1.39333974242,2.44033230348,2.88114049458,89014.2012234,37.9143700447
298,area,87678.4434166,26765.0576089,0,1.23319840539,2.50953051055,1.82065908967,91868.8072675,16.9755347916
299,area,63716.4673011,-63808.462816,0,0.749826983732,1.54584409732,-2.50077869693,90373.1604641,-45.0413327325
300,area,74505.8158534,47973.249567,0,1.03388574473,0.285737380232,0.289450945882,88817.5054254,32.7769168956
301,area,62715.1069146,63439.5504137,0,1.22437082694,1.02015753778,1.75825946244,89407.8363009,45.3290175696
302,area,47151.3047327,-71864.3417476,0,1.17766928702,6.05302617392,1.42046698074,86161.0651792,-56.7305009644
303,area,72808.5023345,56319.7704434,0,0.826310872806,1.80671575005,-1.657130653,92244.2114985,37.7231301102
304,area,83946.2663233,-30739.6053839,0,1.45198998237,2.19562244615,3.23927240146,89598.5433407,-20.1118174233
305,area,50751.4969608,68045.565095,0,0.709636093003,4.1000576866,-2.97928607679,85099.432271,53.2827390211
306,area,51249.5965181,76817.5574104,0,1.65847263538,0.708077111278,4.39416620203,92538.9554176,56.290370841
307,area,73774.2811253,-54087.5800739,0,1.29378824613,0.237382735983,2.23726402648,91673.9378112,-36.2469891157
308,area,84966.7358295,30574.7089019,0,0.144455124816,5.29221955645,-16.8053409227,90499.4973575,19.7909267709
309,area,82939.6625819,10333.3568538,0,1.42650208584,3.89416038294,3.08544822046,83795.9777858,7.10182021224
310,area,88056.5493782,9170.37806004,0,0.249384545639,3.26699761177,-12.0626092651,88735.8536453,5.94546035155
311,area,85297.1244355,31880.6068422,0,0.925698084579,6.21781140239,-0.67061269792,91257.7258625,20.4937049251
312,area,75938.6797244,47109.5262249,0,1.63833260697,0.0397090729856,4.28804149802,89565.5655898,31.8139223512
313,area,59936.0660317,63590.0790539,0,0.961921569355,1.67312863823,-0.337206737721,87590.1259586,46.6943659267
314,area,79566.0871518,-40144.0325614,0,0.445875538319,4.17508900837,-7.01572706632,89321.3612465,-26.7726329567
315,area,82324.9489839,-18709.9437389,0,0.507822505071,0.491761822778,-5.88576112984,84637.221244,-12.8040860991
316,area,84376.3743954,-9829.90925007,0,1.95922336934,0.799489532591,5.84167904703,85158.6734982,-6.64504509142
317,area,86567.8097123,-31789.0420262,0,0.248953559605,1.11391002086,-12.0776331937,92414.9818554,-20.1640179489
318,area,82847.2711956,3583.07011344,0,0.987120938761,0.766713407073,-0.112592715224,83141.4982785,2.47644775057
319,area,46149.0272632,-71825.8018076,0,0.737031023335,0.679385997448,-2.65028462601,85584.3357317,-57.278718993
320,area,44171.9231042,-70921.5145985,0,0.208586270845,3.08768993767,-13.6142856049,83767.6549968,-58.0841832489
321,area,61218.5733056,55802.7633648,0,1.33853552429,2.07304719802,2.53259803418,83052.1650333,42.3502115035
322,area,90961.2809225,-5450.93283927,0,0.661993866311,0.945388445472,-3.58292068975,91321.7788695,-3.42939758014
323,area,77003.7735848,-35664.9558111,0,0.501301418363,1.32736079248,-5.99802133218,85073.9103327,-24.8516165842
324,area,87239.4432297,-24922.255147,0,0.506469149207,2.62586900873,-5.90894007763,90927.6594697,-15.9433920919
325,area,60964.3593355,-56259.3433941,0,0.790971726542,3.59150553278,-2.03678080352,83173.1136145,-42.7015490235
326,area,48471.2612076,-72154.026271,0,0.652897831313,4.34747878346,-3.70309547919,87130.1708375,-56.1077865544
327,area,82764.6067954,-2653.87693427,0,0.194500655678,3.09454309529,-14.2215786059,83024.2326118,-1.83658053476
328,area,84336.6915609,3932.41776965,0,0.74219187098,5.2041600442,-2.58967613335,84641.251485,2.66963126777
329,area,72517.6017061,-39852.3368237,0,0.632562061049,4.73160034372,-3.97793718331,82963.9156954,-28.7911701503
330,area,62888.008031,63295.9598074,0,0.709810175116,5.07231964049,-2.9771555868,89427.5130038,45.1852361595
331,area,56003.1049189,71924.242107,0,1.47780319676,3.74651677678,3.39233203367,91353.4036762,52.0942416832
332,area,91665.0523091,8038.86841764,0,0.956591274821,4.97315429915,-0.385471693919,92212.2834565,5.01191930827
333,area,80176.7107169,-25644.0836648,0,1.09863091849,4.81247880079,0.817036341962,84391.4922749,-17.7365917615
334,area,65199.5920597,65062.8522616,0,1.76923578536,3.00294563562,4.95571430045,92304.721164,44.9398551863
335,area,62871.6654853,-64147.0675536,0,0.803939348954,4.16051776682,-1.89553428394,90020.5120882,-45.5752907324
336,area,50218.1701008,70594.6714082,0,0.764461871371,3.98713080336,-2.3328834154,86841.650373,54.5735046686
337,area,83424.6298135,-35028.6324855,0,0.955777116062,6.28062252012,-0.392867437953,90678.9609189,-22.7767354875
338,area,65334.8472758,50563.1381216,0,1.41511588901,4.99399968949,3.01584014555,82832.8027128,37.7365619931
339,area,67956.4986152,-62680.0580288,0,1.21657647832,4.41939917659,1.7027883084,92643.8091754,-42.6870674833
340,area,91384.9667295,-8158.93911536,0,0.831922172537,2.17879593015,-1.5983460131,91944.4420922,-5.10189597409
341,area,69381.2681836,-58823.3895415,0,2.57713788863,4.83928899237,8.22275311817,91158.9355571,-40.2922152255
342,area,75896.6968076,43278.3831071,0,1.19993172522,3.0348742184,1.58313071756,87574.6940084,29.6929772102
343,area,68558.2962463,-51824.4189092,0,0.159808384741,0.552496589521,-15.9280087619,86151.0904137,-37.086274198
344,area,70735.4320029,-48602.3754048,0,0.584684545794,4.33802339675,-4.66156770304,86033.088028,-34.4929905697
345,area,63965.7955294,63100.1984145,0,0.961617852894,0.809111856979,-0.33994964765,90051.4188542,44.6096965619
346,area,49070.4349929,-68047.5728625,0,1.50713111649,3.39913347693,3.56302072901,84109.3321985,-54.2038897902
347,area,73903.8048885,-46165.310446,0,0.783172575708,1.18881586426,-2.12285057188,87344.1942294,-31.9916846902
348,area,48604.6056769,-75868.3345361,0,0.447364429513,0.660576770647,-6.98677100292,90301.7822542,-57.3545813986
349,area,42763.0431401,-71102.731661,0,0.549583837784,2.78070878633,-5.19932095071,83188.1981309,-58.9761980582
350,area,59581.701396,-69451.6804229,0,0.879409613977,5.94624104786,-1.11617581698,91703.4080872,-49.3741322219
351,area,52156.4793529,-68952.7727285,0,1.2244742155,4.15598939241,1.75899288707,86664.7748825,-52.8958206683
352,area,56402.2690321,66978.5413846,0,1.67474982041,6.22619102142,4.47899879782,87768.6786843,49.8994494095
353,area,46438.2179597,73831.87883,0,0.709105098528,2.83690501096,-2.98578783997,87427.9956241,57.8312380538
354,area,83676.0901203,20078.4933208,0,0.950461221831,2.17209518582,-0.441311947112,86260.2686748,13.4932935009
355,area,74271.6378224,-39584.4294813,0,0.434564742398,3.46690176461,-7.23891024523,84375.371064,-28.0562018255
356,area,77300.085994,-42700.3855971,0,1.96722365219,2.24259668685,5.87707474683,88513.4239808,-28.9161572298
357,area,89217.9315584,-12710.4048931,0,0.79649040063,1.35636311989,-1.9763890797,90318.2910828,-8.10806492657
358,area,60651.6055647,60952.4677774,0,1.36972448389,2.3966509288,2.73266437733,86196.4070349,45.1417559409
359,area,80735.3789868,-38578.0243369,0,0.443144153713,4.31025701732,-7.06909951715,89679.7936098,-25.5400079959
360,area,83706.2438367,-20066.5000147,0,0.601192111729,3.24581550209,-4.41973452894,86286.7294553,-13.4808475544
361,area,92235.808915,9747.77269052,0,0.736292524006,2.79890865282,-2.65899218276,92943.3349877,6.03280612158
362,area,92133.285181,-3285.01862712,0,1.51528307761,5.08843410963,3.60987546283,92386.8691191,-2.04201992785
363,area,47440.0522243,78309.5327691,0,0.558612698755,4.98927878212,-5.05778391704,91754.7899434,58.7924454693
364,area,81395.2575357,-18500.2479781,0,0.495840875116,3.11991214913,-6.09315349224,83686.6006273,-12.8051534893
365,area,62545.5696619,-63228.451928,0,0.0856486763751,5.34732360436,-21.3455868857,89139.1351627,-45.3110808321
366,area,83638.2456625,-15650.601582,0,1.24312564402,4.45847455184,1.8903005092,85301.2160956,-10.5987618863
367,area,53353.0509001,68703.6363107,0,0.335670362827,4.79916784483,-9.48174004004,87193.679144,52.1682275141
368,area,89997.7404566,3558.63006333,0,0.558847368508,5.28681645959,-5.05413579454,90267.6970749,2.26437150409
369,area,51528.7102436,-66028.1536832,0,1.72453432934,5.19364698972,4.73343688094,83969.7865793,-52.0313398704
370,area,54420.576949,-74720.6734761,0,0.755986191521,6.1741626505,-2.4297227408,92632.4901974,-53.9333920638
371,area,83018.8544017,-3300.05913949,0,0.884437643114,5.44164140059,-1.06665562832,83300.7837688,-2.27634995832
372,area,90050.3472257,10219.359701,0,0.414972638927,2.68579914427,-7.63961074792,90826.7600885,6.47450912849
373,area,91258.7068219,-3927.89611621,0,1.85251041392,0.827155590623,5.35521316106,91540.0455468,-2.46456538987
374,area,48796.3923141,-76887.853045,0,1.18494782851,0.201431361145,1.47398458851,91262.4229831,-57.5990028684
375,area,81587.6133733,31640.0150551,0,1.47104436897,6.01364986684,3.35251543838,87713.3354094,21.1964993772
376,area,86812.1625703,-13717.0032745,0,0.680750530682,4.07800832788,-3.34024022863,88093.7440967,-8.9789498403
377,area,82357.8496641,-32190.4425893,0,0.466156625486,4.55827759022,-6.6293627754,88628.663509,-21.3485726096
378,area,54125.729993,62427.4339677,0,0.45323241536,2.58549651637,-6.87358073572,82841.8925367,49.074112239
379,area,51254.3293577,-65521.3422832,0,0.737736050273,5.34517717346,-2.64197987503,83402.9530203,-51.9655644434
380,area,45704.4906577,71967.0450453,0,2.37303430018,2.53381772098,7.50608031234,85464.3553701,57.5813793344
381,area,87427.0678288,8354.11733243,0,0.378973281247,3.53918377148,-8.42782816032,88030.014572,5.45834108508
382,area,73803.0188776,41592.8500262,0,0.820357876823,3.11272098842,-1.71993295176,84928.503865,29.404116381
383,area,87019.5734929,-321.655931141,0,2.42264227008,2.02142588981,7.68578580978,87226.7713115,-0.211785034514
384,area,85273.7640409,-13140.4699456,0,0.323358785451,4.47029105008,-9.80630670109,86488.6511867,-8.76022726656
385,area,83088.1931472,300.907637052,0,0.568226745493,0.94275725768,-4.90956657218,83305.0921965,0.207498341217
386,area,86769.0029709,-26715.6867031,0,3.11914767068,0.937454504608,9.88071872338,90986.7451477,-17.1133039204
387,area,42861.2902015,72357.9995183,0,0.142968093232,0.0714899022583,-16.8952174996,84313.523779,59.3596030937
388,area,83507.8184997,35931.4895947,0,1.44370387474,4.46187347989,3.18956244148,91107.7806505,23.2810954538
389,area,60821.0364134,68604.514505,0,2.3110344878,2.06101639425,7.27612853094,91879.1482376,48.4415459417
390,area,61421.1440965,61172.0012981,0,0.709228585587,3.66047598324,-2.98427536801,86894.0198457,44.883559467
391,area,84311.5436015,-19316.0614565,0,0.221882553026,0.671754453116,-13.0775369137,86703.7866223,-12.9039646849
392,area,76589.2155398,44801.5367477,0,1.60653331831,6.16646698721,4.11779473854,88933.0401592,30.3258760076
393,area,84830.1816454,14276.6606798,0,0.481216542797,4.56926903739,-6.3531890264,86232.1445759,9.55318181103
394,area,91075.8155867,16368.5149916,0,0.502011729928,1.96233058597,-5.98572270158,92729.3506276,10.1886587469
395,area,76709.2038715,33625.8471032,0,0.70003437083,5.53521348116,-3.09761272271,83970.2301533,23.6704725243
396,area,89364.5806637,18633.2881446,0,0.416467514053,6.21263899639,-7.60837738899,91483.4832322,11.7779157033
397,area,79092.2089366,39243.116491,0,0.488293415414,2.02931274301,-6.22638264185,88496.3259485,26.38919042
398,area,85278.2840982,9965.46087977,0,0.443018858731,1.39517094043,-7.07155572075,86067.9740048,6.6652475856
399,area,84312.996825,16090.7654624,0,1.30959226251,4.1876052215,2.34272200924,86044.1408045,10.8047217115
400,area,79608.5328967,46312.24845,0,1.95640097642,0.807848993957,5.82915741804,92294.8691231,30.1886959447
401,area,84455.5585022,-11266.0995966,0,0.653520747454,3.07166389542,-3.69481240461,85414.6729903,-7.5982150939
402,area,86499.5390194,32369.5972776,0,0.848333620257,3.63907380366,-1.42866642319,92552.4774303,20.516703092
403,area,73450.2484137,-37869.0241458,0,1.50560119703,4.23827526917,3.55419902742,82855.3075053,-27.2744462036
404,area,54517.8487358,-70001.1714078,0,0.216146794978,2.65455054041,-13.3050239959,88928.9594522,-52.0880643211
405,area,61720.6523118,-55030.6006578,0,0.614791389899,0.787746949357,-4.22544446774,82908.4189365,-41.720437633
406,area,90382.746343,5284.36819206,0,0.748292283523,1.69422452293,-2.51857466498,90735.689691,3.34607787989
407,area,54444.8469357,-73291.9883892,0,1.75938992021,0.0287406214195,4.90724199018,91498.3984553,-53.3932426321
408,area,84111.6599081,-17208.2581748,0,0.666741877503,3.29185760111,-3.52084532685,86063.3225126,-11.5624848729
409,area,71000.5212151,-50932.2227402,0,1.07021239059,3.1800589547,0.589399495916,87585.1889652,-35.6537650031
410,area,86415.5015747,3872.25222789,0,0.642831710073,1.20723666863,-3.83805416369,86710.0527605,2.56569007231
411,area,64209.3952626,58018.8755511,0,1.38182940985,2.50692916359,2.80908863305,86746.9674409,42.100606602
412,area,74105.6061829,-41340.5667094,0,1.75336639272,3.92810206582,4.877453561,85068.6976718,-29.1554078203
413,area,78600.5749829,-26724.3768112,0,0.304459687697,5.35279958793,-10.3294040488,83236.0661228,-18.7781516974
414,area,56567.8473605,-67572.4853118,0,1.43870628229,0.249154786354,3.15944280022,88328.716317,-50.0658432082
415,area,80517.5620977,38530.2458823,0,2.10258682282,5.05413157941,6.45507876614,89463.1636703,25.5726158171
416,area,85737.6575084,25074.0453459,0,1.85327958875,1.48024882482,5.35881885256,89530.1829834,16.3016004599
417,area,77318.9819093,33876.8920385,0,1.28352298239,1.95591153873,2.16807298854,84627.8250794,23.6603683066
418,area,86355.9922585,-6365.685845,0,0.300778543475,1.62339143244,-10.4350629615,86797.9225283,-4.21590266207
419,area,79582.7690987,44669.5244489,0,0.383897750346,0.382523507503,-8.31568865711,91459.1906366,29.3053420971
420,area,67350.8953027,60301.2894876,0,0.726109947423,3.30834075441,-2.77995227074,90600.1579024,41.8390451637
421,area,81072.6442612,31561.2894926,0,0.143622871151,0.723400750305,-16.8555279117,87206.0126479,21.2707847093
422,area,82410.4395783,39569.7010166,0,1.39090071573,3.26095723883,2.86592261208,91614.6374224,25.6481760076
423,area,52597.1714963,-71276.5517319,0,1.67094688274,0.744514925706,4.45925288894,88785.1861303,-53.5752368334
424,area,55895.9224004,-67946.0082887,0,0.269481100906,2.92233305893,-11.389433742,88187.3810891,-50.5575075369
425,area,52411.5135313,68706.0783377,0,1.8177214146,3.77555588238,5.19054647351,86622.6988219,52.6622849437
426,area,71426.3656415,-58045.0412042,0,0.687529717199,2.32202318185,-3.25417051034,92233.1421841,-39.0992310898
427,area,51621.8114513,75652.9835337,0,0.41108745271,2.00451615788,-7.72131557274,91783.3608834,55.6923280992
428,area,82849.7435297,-11974.4239458,0,0.647365656436,1.75753601078,-3.77700688384,83925.3646508,-8.22411293719
429,area,84697.5184916,-25279.0545114,0,0.958881056896,1.45883440813,-0.364705219205,88592.890435,-16.6184047771
430,area,46995.3861444,74414.071892,0,0.917319184537,0.796430045764,-0.749590473873,88215.7605783,57.7259932015
431,area,87216.4099875,18338.4101102,0,1.35946368386,1.62224042761,2.66735221039,89325.245348,11.8742271
432,area,74036.6542246,-38106.6676547,0,1.15941206504,5.35915105796,1.28475630805,83483.7965626,-27.2348813078
433,area,51203.7223449,-73100.0409941,0,0.560290566866,4.66965012776,-5.03173378632,89450.7527934,-54.9902594331
434,area,47244.0721115,-76193.8249117,0,0.228747874439,4.20493145576,-12.8128586555,89852.6644255,-58.1989684726
435,area,47206.9788982,76398.2072583,0,0.581974023719,5.51464598618,-4.7019279911,90006.5826981,58.2877952179
436,area,79649.6274243,-40441.4858887,0,0.659682490232,5.536181989,-3.61330086248,89529.7544379,-26.9188324226
437,area,57855.7967722,-68016.1657198,0,0.450833361901,5.44857918041,-6.91967906842,89495.7653712,-49.6149023535
438,area,89175.7749193,21050.4489569,0,1.26374029689,4.48268776877,2.03315668118,91822.8742403,13.2818586528
439,area,82152.322844,24845.0438119,0,2.35702777423,1.9081145803,7.447294002,86036.5059186,16.8267104913
440,area,63011.5929242,-57902.2564713,0,0.773465932562,5.86930501999,-2.23117620235,85785.384229,-42.5803486135
441,area,51109.9608718,74548.0322903,0,1.38465269579,0.910540261206,2.82681711111,90584.9723667,55.5655537075
442,area,63113.0557476,-57827.8393835,0,1.41874580584,0.294811790275,3.03809181318,85809.7710844,-42.4977195265
443,area,45435.5771138,76784.6994795,0,0.598110609351,1.64035279737,-4.46436987913,89421.9309891,59.3860526891
444,area,74969.8863272,-37251.7015647,0,0.364665822452,4.14676254686,-8.76209876258,83929.5724127,-26.4222697644
445,area,82760.3739117,-30780.0120108,0,1.67091093686,3.91846526156,4.45906603362,88502.4780975,-20.4010368675
446,area,79608.509527,40644.4769753,0,0.32014236462,4.73194642358,-9.89313703236,89585.0897065,27.0467853094
447,area,73045.2437256,39027.5956136,0,0.150671547357,3.61203190639,-16.4393750324,83034.6966654,28.1152984138
448,area,63570.1545408,-58010.1678791,0,1.03680717219,1.20399646717,0.313959855984,86269.0218196,-42.381632417
449,area,71999.2869428,-49908.09114,0,0.991418101032,6.11323593586,-0.0748631226429,87810.6763527,-34.7287245728
450,area,60706.3969565,-64089.1744573,0,0.721573219528,4.10005429181,-2.83439187149,88479.878583,-46.5527107421
451,area,83784.9712451,-34247.3354296,0,1.43224510631,2.48239761719,3.12034694058,90712.7410598,-22.2324231119
452,area,88844.8287131,20147.1150456,0,0.533037181567,6.15455193139,-5.4648499213,91297.9180141,12.7767345969
453,area,59014.0005178,-68642.3559822,0,0.487171225486,0.826920859725,-6.24636741989,90721.6914079,-49.3133111732
454,area,63473.1219026,61778.7408703,0,0.755772831261,4.09873356564,-2.43217448562,88777.5310964,44.2249619401
455,area,69271.7913614,-55211.480279,0,0.608743919661,4.71394736941,-4.3113072727,88785.6330327,-38.5557875175
456,area,81061.5014171,-27483.4649727,0,0.321966024873,4.55615428497,-9.84379908712,85803.8918634,-18.7289512407
457,area,70262.9712052,-48367.14896,0,0.460493331399,5.41347968317,-6.73553309251,85511.7899538,-34.5424836795
458,area,81460.7210046,-38515.9569292,0,1.18241430495,1.59392922408,1.45539350432,90306.8546942,-25.3055478063
459,area,66891.4690121,62629.1419901,0,0.650553163397,5.33610647253,-3.73434413957,91830.7032153,43.1151629369
460,area,60438.3120565,56421.9661365,0,0.677291278201,4.64358527034,-3.38449033945,82898.9012409,43.0315883962
461,area,80852.9404838,-34680.3544824,0,2.89060871407,4.82918853345,9.21978615151,88181.2053212,-23.2160064107
462,area,71236.6462425,51798.2761182,0,1.14732898215,3.81510668088,1.1937592847,88282.0546697,36.02201046
463,area,51259.8335319,65806.9970262,0,0.594166507934,5.0835623544,-4.52183664437,83630.9236546,52.0834776213
464,area,72345.8368278,47343.2160208,0,0.541567447593,3.54468639951,-5.32694896015,86667.757612,33.2007912685
465,area,68646.3561783,60209.524416,0,2.82632157788,4.48660933133,9.02443148395,91506.8797794,41.2539089764
466,area,68266.1420853,54337.3995066,0,0.958866003419,1.26897136305,-0.36484158008,87457.5276369,38.518530976
467,area,43472.4928742,74678.4302906,0,0.168884490678,0.256668743857,-15.4482046311,86618.275135,59.7950666806
468,area,91543.2465139,14502.4066465,0,0.38818122029,2.48897613928,-8.219309581,92878.8769357,9.0020641956
469,area,85425.7867654,-15343.7151242,0,0.780572548823,1.64010061581,-2.15173452111,86999.9691856,-10.1825812829
470,area,69800.6964744,-49161.4119542,0,0.761962903676,1.09178016343,-2.36132343728,85586.1066624,-35.1574653745
471,area,70383.8939327,-55781.7199166,0,0.233025972824,2.80677557793,-12.6519134056,90008.2929623,-38.3980665714
472,area,65622.5854783,-57943.0082089,0,1.23271404143,3.9521041227,1.81724685821,87748.0251923,-41.4436528134
473,area,49724.2350639,-67773.0476904,0,1.0135471134,6.04521320233,0.116878822118,84271.4990132,-53.7329702341
474,area,86218.3261005,-27055.7811525,0,1.63936036667,0.38281299573,4.29348862669,90562.7685605,-17.422141868
475,area,88937.1095056,-22159.6546861,0,0.514985258741,0.0623841176403,-5.76410404594,91852.3801706,-13.9909883977
476,area,76709.6310684,-39268.7421273,0,0.307816460097,0.186168728752,-10.2341632107,86385.1932157,-27.1085470338
477,area,49446.6576811,-71461.590763,0,0.603970030987,4.08857103791,-4.37969221102,87107.5823922,-55.3193481303
478,area,54643.2660038,-63715.1860278,0,0.601230160069,4.97602931052,-4.4191848324,84151.7168578,-49.3830280344
479,area,51564.6528221,71746.3047912,0,1.25737180437,6.10507593357,1.98927434786,88557.5839319,54.2948902972
480,area,54614.4212055,67419.558187,0,1.12144238439,5.3591903643,0.995539320601,86972.0175099,50.9901777425
481,area,83635.2969552,-979.925654968,0,1.36765778735,6.00917098952,2.71954885326,83855.9666993,-0.671283982963
482,area,87107.2438076,29908.0105298,0,0.58016610234,6.16963056206,-4.72895299074,92293.8839664,18.9497549689
483,area,83546.771376,-11912.6240775,0,1.24973580639,0.722382642886,1.93636426093,84604.8084908,-8.11489336322
484,area,78569.0928637,-47038.1510349,0,2.17348352168,4.47406626158,6.74312703849,91769.7662969,-30.9083317678
485,area,80866.9102129,-32879.7159769,0,0.489427542214,1.49095835999,-6.20623189318,87501.6164999,-22.1261909994
486,area,90629.690195,-17148.2693733,0,0.107022878892,3.8033004711,-19.4104674155,92432.6992322,-10.7144119366
487,area,44142.832859,69888.1687136,0,0.171336080816,5.925286078,-15.3230234296,82879.1036327,57.7226345888
488,area,62749.9787401,-57468.7651108,0,0.702000189828,4.38972801826,-3.07325540865,85300.7549512,-42.4846116724
489,area,86391.8734637,-27098.0760027,0,0.24790432371,1.90243108729,-12.1143179723,90740.6277453,-17.4147967487
490,area,90576.9785601,19225.8448516,0,0.729584990327,5.27904068979,-2.73848218562,92789.1273551,11.9837268932
491,area,78231.2761114,29035.9491658,0,1.93952201746,2.91645898998,5.75389428152,83661.3345936,20.3626725719
492,area,66377.9297054,-52482.5088428,0,0.650992097472,2.1296885351,-3.72848566781,84831.8530177,-38.3320835631
493,area,54988.4433697,74282.9584552,0,0.716656634108,3.9707616306,-2.89377748999,92615.8022212,53.4890635468
